,bathrooms,bedrooms,latitude,longitude,price,num_photos,num_features,num_description_words,created_year,created_month,created_day,manager_id
84027,1.0,1,40.7971,-73.9388,1750,6,6,74,2016,4,18,d8577ef912064efc080e4849c812a96c
84028,1.0,1,40.7239,-73.9891,2100,1,2,94,2016,4,28,6edb99e28aa3385eea034d0f73b6952a
8403,1.0,1,40.7456,-73.9905,4340,7,10,122,2016,6,15,6e5c10246156ae5bdcd9b487ca99d96a
84038,1.0,1,40.7189,-73.9978,3500,6,10,129,2016,4,9,c70dac1e7841801c3f8257de18f21561
8404,1.0,0,40.7681,-73.9563,2595,5,5,72,2016,6,5,48da4647746078e946b008a561123653
84041,1.0,1,40.6854,-73.998,3200,7,2,35,2016,4,28,1371131380ae3e91b3390a8e45139646
84042,1.0,1,40.7587,-73.9838,2700,5,6,131,2016,4,12,e6472c7237327dd3903b3d6f6a94515a
84044,1.0,1,40.7012,-73.9302,2495,1,1,1,2016,4,16,e6472c7237327dd3903b3d6f6a94515a
84046,2.0,2,40.7613,-73.9998,4391,6,13,165,2016,4,2,c76c699bbebafa044318cc4242de71b8
8405,1.0,3,40.7196,-74.0109,6000,4,10,107,2016,6,8,92aa3b535f48ec05903a3b7fcdafd411
84052,1.0,1,40.7724,-73.9813,2750,1,4,41,2016,4,30,bb69ec0a9617ec3fe72b180598d866ed
84053,1.0,2,40.7366,-73.9826,3150,1,2,28,2016,4,25,88546921fe21ff334e8d32e4b6929e2c
84054,1.0,0,40.7717,-73.9518,2375,0,2,1,2016,4,12,e6472c7237327dd3903b3d6f6a94515a
84055,1.0,0,40.7439,-73.9971,2700,3,4,76,2016,4,30,6be05c0ba31bf6adce280cf734933a12
84058,2.0,2,40.7512,-74.0026,5365,8,14,94,2016,4,8,6754a7c08b7298e919ec2d3c6dc6ed17
84059,1.0,2,40.7999,-73.962,2595,3,4,111,2016,4,13,b22ea9aca880b7d2e7af222940f69646
8406,3.0,6,40.7993,-73.9604,8000,0,3,95,2016,6,28,aed3fc257f3137f678c0d760c41de0f8
84060,2.0,4,40.745400000000004,-73.9845,7500,8,11,87,2016,4,30,ad3d8ddc52c7e0859b5c6c7f7949c3bd
84065,1.0,2,40.7269,-73.97710000000001,3450,3,3,14,2016,4,7,3dd74302ee5836c54333d0056dbd02f4
84066,1.0,1,40.7066,-74.0101,3995,9,5,93,2016,4,21,cc8422bb1274c6ca750b3382dcbef86b
84067,1.0,2,40.7957,-73.9705,4200,4,4,72,2016,4,16,cfd8b106c1818b44e7a24c931d435092
84069,1.0,0,40.7489,-73.9765,2350,1,9,94,2016,4,10,612a00076aefe8c98d1df4835640c74b
84073,1.0,2,40.7599,-73.9908,2900,5,5,99,2016,4,12,c6dfca01693109b474ca13156e442893
84079,1.0,1,40.761,-73.9922,2095,5,5,72,2016,4,26,d23f9a9e6b9f6003f26017bda6dd1cb2
8408,1.0,2,40.5836,-73.9567,2125,10,2,57,2016,6,1,e5808a5e6cc13988fe596704428d38d5
84083,1.0,1,40.7235,-73.9852,2400,6,1,116,2016,4,11,7f62d670bfcbc4ccd33b1a289ec9e3d9
84084,1.0,0,40.7487,-73.9425,2625,8,1,94,2016,4,22,8eca93121ba75568e8707cbbd8109e0f
84085,1.0,1,40.7311,-74.0058,3500,12,7,74,2016,4,21,8d9e62a4f9f497cb8c297660a3da7efe
84088,2.0,2,40.7613,-73.9998,3992,7,13,156,2016,4,2,0b8a0fb573c92be71bc4e077aec9a570
84091,2.0,3,40.7054,-74.0095,4362,6,7,109,2016,4,25,0b8a0fb573c92be71bc4e077aec9a570
84095,2.0,2,40.7752,-73.951,5300,6,1,68,2016,4,10,fe7076077ae23563520d054a917e3544
84098,1.0,2,40.8246,-73.9508,2400,13,2,99,2016,4,17,f34bc73922391716538e3fa71a523c4d
84099,1.0,0,40.6925,-73.9947,2800,3,3,55,2016,4,23,b0cf3e4e620e0b803bfd14184b69cb05
841,1.0,1,40.7626,-73.9906,2400,5,4,24,2016,6,26,b5d90f1b957456dfe7a3ad061efed280
84100,1.0,2,40.7462,-73.9757,3475,17,14,45,2016,4,7,0e32ae6cacb8b22e2ec2c3a4fb80684c
84104,2.0,2,40.7611,-73.9989,5950,7,14,139,2016,4,4,b2f322e6ea73856e1ee88bf0d08eb54c
84105,1.0,1,40.78,-73.9522,2200,0,3,55,2016,4,23,e6472c7237327dd3903b3d6f6a94515a
84108,2.0,3,40.7612,-73.9978,4700,5,11,74,2016,4,27,f9221aa0f03037660762dc6fa397bda3
84110,1.0,1,40.7284,-73.9831,2200,0,2,12,2016,4,28,5104a9211fa037c2e775da40974e4857
84112,1.0,0,40.761,-73.9992,3090,6,3,35,2016,4,6,b36fedeba25b4c05fa25eba74b4ff40a
84115,2.0,2,40.7902,-73.9677,4395,0,2,9,2016,4,6,8f5a9c893f6d602f4953fcc0b8e6e9b4
84116,1.0,0,40.7815,-73.9472,1975,5,2,107,2016,4,28,160d1119e69a690584375096ff5775a2
84117,1.0,2,40.7442,-73.8925,2499,18,7,84,2016,4,21,7ef7f0f053026c9aa81c3e6f9b2b6d15
84120,2.0,2,40.7878,-73.9763,4900,7,5,161,2016,4,23,29828add126b00427bed7c6633eca559
84124,1.0,0,40.7777,-73.9759,2525,10,6,55,2016,4,9,41735645e0f8f13993c42894023f8e58
84125,2.0,4,40.7856,-73.9763,5950,8,4,166,2016,4,19,537e06890f6a86dbb70c187db5be4d55
84127,1.0,1,40.7838,-73.9496,2400,4,4,173,2016,4,7,614d589dc9b706652ebc2f86d31e19ba
84128,2.0,2,40.7243,-73.9837,3450,7,4,37,2016,4,20,23fe9db389d31048a104bd4686879a77
84129,1.0,2,40.73,-73.982,3600,0,3,1,2016,4,26,d1737922fe92ccb0dc37ba85589e6415
8413,1.0,0,40.71,-74.0143,2300,5,8,94,2016,6,11,2aa9bfa5f67ed9997ea341dee8a3a271
84131,1.0,0,40.7478,-74.0008,2675,8,2,93,2016,4,3,6e5c10246156ae5bdcd9b487ca99d96a
84132,1.0,1,40.755,-73.9663,2950,6,5,263,2016,4,19,72db53045d9648ddb3023fa80885a49c
84135,1.0,3,40.7555,-73.9666,5000,0,1,1,2016,4,14,62b685cc0d876c3a1a51d63a0d6a8082
84139,2.0,2,40.8034,-73.9662,3500,0,1,9,2016,4,13,8f5a9c893f6d602f4953fcc0b8e6e9b4
84141,1.0,1,40.6661,-73.9882,2100,4,3,94,2016,4,13,ddea7b6115ca790df097611ad53d2602
84143,2.0,3,40.7111,-74.0055,6000,9,11,109,2016,4,11,a17b24ca280c4e95612e3de2816d69d7
84144,1.0,1,40.6977,-73.9245,2050,5,8,128,2016,4,8,20ae02f6a3592ac6bcc4e1475aee9cd9
84145,2.0,4,40.7767,-73.9553,5250,7,5,117,2016,4,22,1fb46c4a72bcf764ac35fc23f394760d
84147,1.0,2,40.7252,-73.9947,7150,4,3,70,2016,4,29,34f25ae3a7915b61d4a129240504ce71
84150,1.0,1,40.7091,-74.0182,3650,6,5,125,2016,4,23,4ccafba721db54b92d97c0af85847c02
84151,2.0,2,40.7376,-73.976,4700,4,10,166,2016,4,18,612a00076aefe8c98d1df4835640c74b
84156,1.0,4,40.8186,-73.9392,3100,12,9,117,2016,4,28,076cbd2a0e4532eab964ae9bacd2efec
84160,1.0,2,40.7544,-73.9721,3100,5,10,90,2016,4,8,1fb46c4a72bcf764ac35fc23f394760d
84162,1.0,2,40.7351,-73.9802,3495,6,7,163,2016,4,30,29032b2643399f2386918012c53daf8f
84165,1.0,0,40.7911,-73.9737,2250,5,12,115,2016,4,8,02e17b21a1814fb10336b2ee8ceb3e79
84166,1.0,1,40.7247,-73.9935,3650,2,3,64,2016,4,2,30e1e880e20219e9414f59977b970b05
84177,1.0,1,40.8461,-73.9326,1595,2,7,117,2016,4,3,07c511151921e268b260a2bc96399704
84181,1.0,3,40.6832,-73.8897,2000,5,2,136,2016,4,16,2ea699ec2357be3af2b151c8a9b986e4
84184,1.5,3,40.7124,-73.9527,5495,4,2,114,2016,4,22,1d6178a624091026d2bf761991d71ef7
84188,1.0,3,40.7273,-73.985,4900,4,2,116,2016,4,6,3e1edc05ca35eaecc90766629d22d078
8419,1.0,1,40.7618,-73.9875,2600,4,2,46,2016,6,28,9e65cbf27818a52f2d62a4346392d067
84192,2.0,2,40.7612,-74.0,6100,5,2,63,2016,4,14,e4643a36f943aa11f44b3dedc07a8094
84194,2.0,1,40.7894,-73.9764,3350,10,6,111,2016,4,13,fbb5991b0aaba42211024545ed0c59d5
84197,1.0,0,40.7535,-73.9648,2600,5,7,104,2016,4,26,72cd64f85617625498465594c074a63a
84198,1.0,2,40.8198,-73.9578,2395,5,9,29,2016,4,11,915de352f4802b7aa8929057617b7cdf
84200,1.0,1,40.7459,-73.9564,3100,10,12,132,2016,4,2,9df32cb8dda19d3222d66e69e258616b
84201,1.0,1,40.7293,-73.9852,2450,3,1,83,2016,4,21,5104a9211fa037c2e775da40974e4857
84202,1.0,3,40.7792,-73.9552,4250,7,10,103,2016,4,13,e90f2ded843cdb2efd65ef47d9fc8029
84204,2.0,4,40.7413,-73.9781,5995,5,9,109,2016,4,27,38b9b12248c3606e54559a4c8e4f50d6
84206,1.0,2,40.7728,-73.9278,1700,1,1,57,2016,4,12,767decc9bc00fab3d65e9becc8529ca1
84208,1.0,1,40.7792,-73.9514,2599,0,2,1,2016,4,2,62b685cc0d876c3a1a51d63a0d6a8082
84212,3.0,3,40.7091,-73.9084,3400,6,9,59,2016,4,9,6c2a16187e6855c132bb496b875a4ef7
84215,1.0,1,40.689,-73.9884,2900,1,0,39,2016,4,27,a12c733c6cba53a6d2fe8a1fdfd5a674
84217,1.0,4,40.682900000000004,-73.942,3695,4,2,251,2016,4,23,b767e45cf399f3a4044b608203685861
8422,1.0,3,40.681,-73.946,2890,1,3,103,2016,6,24,4e8a439d7b58f88f4f99e322c9ca9b67
84221,1.0,1,40.7218,-73.8426,1800,0,1,9,2016,4,28,a6c931997048f055beeefb1a98f480b2
84227,1.0,3,40.6774,-73.9553,2800,9,0,36,2016,4,14,5ba989232d0489da1b5f2c45f6688adc
84231,1.0,1,40.7856,-73.9794,3250,10,6,56,2016,4,25,2f1ac1463ec2b0212f337801d176951f
84232,1.0,2,40.7812,-73.953,3750,0,5,105,2016,4,19,864272ff47cc19f9d291b6f63b8e0125
84234,1.0,1,40.7075,-74.0059,3200,7,10,145,2016,4,14,41c810fe830b4eba8ef96fbaa948088a
84239,1.0,1,40.7419,-73.9949,4405,2,5,96,2016,4,30,6e5c10246156ae5bdcd9b487ca99d96a
84244,2.5,2,40.7756,-73.9835,7000,6,8,77,2016,4,28,2ce4ad2a77bc8190427196ea1e8cfe4e
84247,2.0,2,40.7237,-73.9898,4695,4,4,165,2016,4,3,c3cd45f4381ac371507090e9ffabea80
8425,1.0,1,40.7561,-73.9939,2000,2,5,99,2016,6,3,8d304238eef77e2afdf15820217dccf5
84250,1.0,3,40.6952,-73.9238,3000,8,0,64,2016,4,25,5ba989232d0489da1b5f2c45f6688adc
84252,1.0,0,40.7717,-73.9518,2200,3,3,96,2016,4,30,24e97efd60ebc044c1817e6c12598527
84259,2.0,2,40.6669,-73.9917,3800,6,4,57,2016,4,10,62826f3ae01f2ddc93b9cd28c659ab2b
84261,1.0,2,40.7517,-73.969,3400,4,8,40,2016,4,4,536aaedf27d13fb487c142dae8133211
84262,1.0,2,40.6881,-73.9451,2100,4,2,49,2016,4,22,7d986792cfe302049c43d5942f1a6aaa
84263,1.0,1,40.7568,-73.9982,3595,16,1,9,2016,4,21,8f5a9c893f6d602f4953fcc0b8e6e9b4
84265,2.0,2,40.7656,-73.9886,5100,7,2,69,2016,4,12,ae6a7f07ee1bf1958fc029059f2fb8a2
84266,2.0,2,40.7562,-73.9968,4950,0,4,64,2016,4,8,711e35efeccf6dba7e35936ff483b26c
84269,1.0,2,40.7447,-73.9741,3289,4,2,109,2016,4,20,8b091600ff04c3cbed387b8ca63d6583
8427,1.0,1,40.7406,-73.9822,3595,1,1,11,2016,6,18,d24abc331d8b47f73a369795690c010a
84270,2.0,3,40.7592,-73.9948,5700,6,10,186,2016,4,26,cbcd513212d592e6c717d27be14f46ac
84271,1.0,1,40.7608,-73.9217,1995,5,3,56,2016,4,27,a10db4590843d78c784171a107bdacb4
84278,1.0,1,40.6821,-73.9493,2200,5,2,194,2016,4,20,e6472c7237327dd3903b3d6f6a94515a
84279,2.0,2,40.743,-73.9797,4500,6,7,93,2016,4,13,38d72c692c25ba828c02963a9b17fc72
84281,1.0,0,40.7678,-73.9915,3011,4,6,237,2016,4,15,cf36aeba79d8e830f8353e30ab551520
84283,1.0,2,40.7129,-73.9893,2933,5,1,100,2016,4,25,b1b1852c416d78d7765d746cb1b8921f
84284,2.0,3,40.7461,-73.9947,6100,5,10,120,2016,4,10,e6472c7237327dd3903b3d6f6a94515a
84285,1.0,2,40.7412,-73.9772,2850,7,8,180,2016,4,8,2a1ee03b449700c3a15dd8c9a505c525
8429,1.0,1,40.7685,-73.9895,4205,0,4,183,2016,6,1,a7318e9bd83f6d32ed56b3b1d046b449
84291,1.0,3,40.7081,-74.0065,4700,9,16,161,2016,4,30,ec4a185a4728e76b351ec7eb1a73b7c3
84292,2.0,2,40.724,-74.0034,13750,7,7,63,2016,4,27,f01d80f465348a6054bd7a9004af53b4
84295,1.0,0,40.7158,-74.0156,2760,8,14,146,2016,4,12,3734dac511776b0990e90a94d71c8251
84298,1.0,1,40.7283,-73.9857,2400,4,1,179,2016,4,26,dc9897d1446cd1c6cbfe61181b1abbbd
843,1.0,2,40.7064,-74.0096,3350,6,11,93,2016,6,1,cc9f025e89487efb14bf6b0cac286ef0
84300,2.0,4,40.7376,-73.976,5500,7,15,78,2016,4,29,1fb46c4a72bcf764ac35fc23f394760d
84302,2.0,3,40.707300000000004,-74.0046,4380,5,11,98,2016,4,24,4acf9a911e931833b6a45c2e539f4d08
84305,2.0,2,40.7594,-73.9593,9190,10,15,303,2016,4,20,501b52559fd21b32808030a0f4fb1a26
84306,3.0,3,40.7701,-73.955,5300,5,4,39,2016,4,10,cd078a92365061d97bec61e145a713b2
84307,1.0,2,40.6775,-73.9507,2200,5,4,104,2016,4,4,2f9835382bab727f99bfb0519a776650
84308,1.0,0,40.73,-73.9864,2925,4,6,111,2016,4,20,5e9eba8a0e49cd0c15d278e3d6407c67
8431,1.5,1,40.724,-74.0035,8895,4,11,61,2016,6,7,325c9db6be07ea0cff04041bacb8ac0d
84310,3.0,4,40.7391,-73.9936,7458,7,16,161,2016,4,12,e6472c7237327dd3903b3d6f6a94515a
84312,1.0,2,40.8199,-73.9533,2800,10,5,321,2016,4,9,5723ceadd3496214b354d163d2fd08bb
84314,1.0,2,40.6871,-73.9827,3400,0,0,46,2016,4,4,ff810b43aecfacd00f20a2912ff1e288
84318,2.0,2,40.7661,-73.9636,13000,11,10,127,2016,4,21,aa9e353a6b43b125cbc89cb751090a9e
84319,1.0,1,40.7035,-73.9897,3810,7,4,43,2016,4,18,0d3b033e5101deeba133beb309197a3c
8432,2.0,2,40.7634,-73.9638,8850,7,15,21,2016,6,4,c671e697434aa710888b0632eb2c6145
84320,1.0,2,40.7254,-73.9873,4034,6,4,75,2016,4,22,4f9b376a972b863bbfbdcdc8d717fa4e
84321,1.0,1,40.6948,-73.9434,1600,4,3,82,2016,4,12,fb3ae4901ee8f66eed9ab6c43465a8a9
84322,1.0,2,40.6659,-73.9289,1850,5,3,82,2016,4,21,bd33c1763df45f2f10dc6bdaa56a47b4
84326,1.0,1,40.7498,-73.9961,3650,5,2,106,2016,4,19,18b801a90df27a4ea2452b1321a541ab
84327,1.0,1,40.7908,-73.9433,1600,0,2,70,2016,4,28,be8b38e3002bc1f262025751cd4b081b
84334,2.0,1,40.7633,-73.9628,3800,5,8,101,2016,4,15,cb87dadbca78fad02b388dc9e8f25a5b
84337,1.0,1,40.6032,-73.9918,1750,3,2,69,2016,4,17,05e0008676a65315bf229f0e2cb2e27f
84338,1.0,0,40.7492,-73.9789,2300,4,8,146,2016,4,19,cc2ec89609836a875608c52109dcb5ea
84339,2.0,3,40.7376,-73.9828,5000,4,15,131,2016,4,5,67dd1ac0e7d040a5e35886697d6a9ffa
84340,1.0,0,40.7569,-73.9862,1800,1,0,1,2016,4,21,d82432ca41910a345ee9591c37280484
84342,1.0,2,40.7694,-73.9887,3300,0,1,1,2016,4,21,62826f3ae01f2ddc93b9cd28c659ab2b
84343,3.0,3,40.7604,-73.9686,10000,10,14,144,2016,4,20,c9c33695ee2a2f818e9f1d8f7d1c4b39
84344,1.0,2,40.7518,-73.9944,3450,10,10,93,2016,4,19,e1c98bf7f1a044ec4df76abee5f0f5e6
84346,1.0,2,40.7413,-73.9779,3500,6,7,111,2016,4,11,ea5b7081dfd9792acc7cf176ec7cb7f8
84347,1.0,1,40.7464,-73.9777,2200,4,0,51,2016,4,8,4bdc3d8c1aaa90d997ce2cb77680679b
84353,1.0,1,40.78,-73.949,2350,6,5,93,2016,4,10,ffd7307e4924587b30ec014a95db1362
84357,1.0,1,40.7205,-73.852,1200,5,0,23,2016,4,23,3e04672678ee02c7bb843a9d4641c440
84359,1.0,3,40.6867,-73.957,2600,3,1,44,2016,4,13,19f863ea23dc99effcb476f963e0498f
84363,1.0,1,40.726,-73.9784,2895,4,4,145,2016,4,27,ef41815d40545eea335bd38ddae4f78b
84365,1.0,1,40.7443,-73.9177,1750,4,3,46,2016,4,27,63c3a69116cae652632b0e80661cd3b5
84366,2.0,3,40.7762,-73.9571,6995,4,2,82,2016,4,10,e2dbe72cec121c609f89e4d7ea127995
8437,1.0,1,40.7321,-74.0028,2700,0,0,9,2016,6,22,7422eabb4c6c3448c000f7be84e5c1b8
84373,1.0,3,40.7687,-73.9883,3800,0,1,10,2016,4,21,4be24ad06e3adcde1c5a36a00701cc10
84375,1.0,2,40.7929,-73.9661,2950,4,6,108,2016,4,15,30a7951cfc21240e8c46b2d079d292e5
84379,1.0,2,40.7306,-74.0022,4095,6,4,66,2016,4,17,4414b04ea8115e64639b64b73737036a
84382,1.0,1,40.7622,-73.988,3595,10,7,74,2016,4,19,a3c3d258905dd3a8f11a56b78e0d5059
84383,1.0,1,40.7476,-73.976,2875,0,1,70,2016,4,2,cc2daf38b6f1d076e75c6cdd062da612
84386,1.0,0,40.7911,-73.9735,2195,5,8,128,2016,4,2,5c7ca9f5239f481c0f35f3faaff188bd
84388,1.0,1,40.7625,-73.9938,2000,6,3,31,2016,4,21,5a002b00880a84406292a8dfe54f8c72
84390,1.0,2,40.7748,-73.9462,4000,3,3,44,2016,4,9,f6e100ddc2f81445404e9c98bb81de3e
84392,1.0,2,40.7568,-73.9982,3100,8,14,122,2016,4,29,1fb46c4a72bcf764ac35fc23f394760d
84395,2.0,2,40.7656,-73.9886,3658,5,7,141,2016,4,27,a21c0ea7f452539ee52293a199e40236
84398,1.0,1,40.7656,-73.9886,3550,4,8,127,2016,4,13,e6472c7237327dd3903b3d6f6a94515a
8440,1.0,0,40.7595,-73.989,1775,3,3,24,2016,6,3,1fa71e550ce840ac36a02523428525e3
84401,1.0,1,40.772,-73.9807,3550,5,4,76,2016,4,9,0f57223e3bbd5222d9881a442aba0d03
84402,1.0,1,40.7313,-73.9871,3150,8,6,171,2016,4,20,66099ddcdc620b8f115713b516f44c4a
84403,1.0,0,40.7078,-74.0138,2300,3,8,139,2016,4,9,e1c88218171e0631b27861a99da631da
84406,2.0,1,40.7778,-73.9781,3375,9,3,20,2016,4,20,b5d90f1b957456dfe7a3ad061efed280
84407,1.0,4,40.7183,-73.958,4800,6,5,65,2016,4,19,699c325b818541f314b691b76f3238d7
84408,1.0,1,40.7632,-73.9907,2495,5,3,34,2016,4,22,ff02723dde33dde012723b10783ecb30
84409,1.0,1,40.7164,-73.8439,2700,7,4,87,2016,4,12,7d0acda2d68c78f983deb384c7c50477
84410,2.0,3,40.7664,-73.9863,5895,9,6,20,2016,4,21,60754f2d2667589daed8c3b116a7dce1
84411,1.0,1,40.761,-73.999,3190,7,13,108,2016,4,8,5bcd1371394f97d7aa0aad0901bae8a0
84417,2.0,4,40.764,-73.9591,5400,5,6,87,2016,4,19,38b9b12248c3606e54559a4c8e4f50d6
84419,1.0,3,40.7794,-73.9829,4100,5,3,100,2016,4,25,9cf1e499b67b6775e86329d817b94f00
8442,1.0,1,40.8642,-73.9283,1695,0,1,23,2016,6,3,4263ab41f3aa6b7619d590771f621fc9
84420,2.0,4,40.7436,-73.9727,6314,10,12,109,2016,4,29,6754a7c08b7298e919ec2d3c6dc6ed17
84421,1.0,3,40.7588,-73.9907,3200,6,5,178,2016,4,15,fe05aab6eeabe8980f88e214088b9232
84423,2.0,3,40.8388,-73.937,3499,10,15,239,2016,4,14,87aa511748716dfbcf95b282eb2ae827
84427,1.0,2,40.7724,-73.9563,3600,3,1,107,2016,4,28,9bd3e7aac3b57ef593758d2091c63dc2
84428,1.0,1,40.7196,-73.985,2675,3,2,31,2016,4,26,781c05e464ce94eaa436401d07f2a6cc
84429,1.0,0,40.7448,-73.9823,2000,4,3,136,2016,4,12,78076c3b9ba48d58fa9e415888cbd90d
8443,1.0,1,40.7675,-73.9607,3500,0,4,1,2016,6,1,2a8e8a1fb1366edb3a4d44fbaaa9350f
84430,1.0,1,40.7587,-73.9916,3700,7,2,9,2016,4,21,8f5a9c893f6d602f4953fcc0b8e6e9b4
84431,1.0,1,40.73,-73.9864,4500,7,4,44,2016,4,20,28d0fc0861cb780882b642cfb66e9507
84432,1.0,1,40.7336,-73.9757,3662,7,2,63,2016,4,13,381040570cc863b743a9fce1a6ae9724
84439,1.0,1,40.7473,-73.9736,3000,10,7,134,2016,4,9,4414b04ea8115e64639b64b73737036a
84440,1.0,1,40.7916,-73.9402,1800,1,1,1,2016,4,20,62826f3ae01f2ddc93b9cd28c659ab2b
84442,1.0,0,40.7575,-73.9656,2650,8,6,20,2016,4,19,5a002b00880a84406292a8dfe54f8c72
84443,1.0,1,40.7668,-73.962,4300,6,6,47,2016,4,7,e6472c7237327dd3903b3d6f6a94515a
84444,1.0,0,40.7399,-74.0036,2300,2,0,163,2016,4,20,2645da97a81bfe1f4dbb98f3f4e167e0
84449,1.0,1,40.7632,-73.97710000000001,2825,6,4,108,2016,4,26,861afee72eb11f65b45abc0fed322417
8445,1.0,1,40.7853,-73.9792,3250,10,4,113,2016,6,28,8d425b08cdf4dec134bf5b714ebac267
84450,1.0,1,40.7775,-73.9784,3295,3,2,51,2016,4,13,d0f2082e8b795095061785ef5e8ac9e7
84452,1.0,0,40.7801,-73.9544,1800,3,1,19,2016,4,11,6238f72f34351d187b082d37a1b68e97
84455,1.0,2,40.8246,-73.9508,2400,10,8,73,2016,4,19,94e87282640f0a3bd6835ce386618a55
84457,1.5,4,40.7187,-73.9831,6461,5,6,199,2016,4,19,e8e46989328fdcfbc41e6663e094b29c
84462,1.0,1,40.8008,-73.965,1850,2,2,120,2016,4,5,9dc88f9ff46738e67c503e62382b67cc
84470,1.5,3,40.7436,-73.9727,4700,11,12,112,2016,4,30,2983e45f7e0ad87d677dacd13e362785
84472,1.0,2,40.7701,-73.955,4500,5,6,69,2016,4,12,23869bdcccdc74cb89cdbb91dabded3b
84473,1.0,2,40.6223,-73.9633,2300,1,3,37,2016,4,6,2b0049a421008bd3cf22d5f1caee1179
84474,1.0,1,40.7771,-73.9445,2850,6,3,81,2016,4,21,fb60730bb18106e8591ad8a29a307ba7
84476,1.0,2,40.6749,-73.97710000000001,2600,7,3,161,2016,4,13,bd33c1763df45f2f10dc6bdaa56a47b4
84478,1.0,0,40.7656,-73.9582,1825,3,1,73,2016,4,11,35af1611db6bc8ffe0488799a5bc97d3
84479,1.0,2,40.7476,-73.9764,2950,5,7,102,2016,4,20,eb5a6c4c2eb6f3e2a085c477afd5a815
8448,1.0,1,40.7398,-73.9811,4800,19,9,276,2016,6,16,6ce9cb5c4e22f44bfca10facb5242ae0
84483,1.0,0,40.7416,-73.9829,2400,5,2,66,2016,4,14,f61b82ca57be7e33219f4ec8de68555c
84484,1.0,3,40.7431,-73.9978,5438,5,8,150,2016,4,26,d3b4ad3b4de64390657f4be37935c435
84489,3.0,2,40.7777,-73.9462,7054,0,4,1,2016,4,22,d1762ef0af965cfb5946ba0e209cc1c5
8449,1.0,0,40.8033,-73.9641,2400,0,0,9,2016,6,10,8f5a9c893f6d602f4953fcc0b8e6e9b4
84494,1.0,0,40.7769,-73.9467,1950,3,3,56,2016,4,29,9d32b720e26a351b951c8f78f72f2fec
84497,1.0,1,40.7356,-74.0057,4295,8,8,193,2016,4,8,d6968742012887d526c9e26ed6e35fb6
845,2.0,2,40.77,-73.9838,5795,5,8,72,2016,6,10,e0af09eba42a9af0626d15c8d9505043
84501,1.0,0,40.7423,-73.996,2300,3,5,122,2016,4,21,21167417dbc081140b0deb1951dce434
84502,1.0,2,40.7489,-73.9765,2997,4,9,90,2016,4,22,1fb46c4a72bcf764ac35fc23f394760d
84504,1.0,1,40.8222,-73.94,1550,8,8,159,2016,4,28,1a3cf45d9e12115c358b461831eff1c8
84506,1.0,2,40.7198,-73.9964,3600,3,3,57,2016,4,13,3e17279b504c3cc84acb45e9caf5611a
84508,1.0,2,40.7367,-74.0031,3692,9,3,131,2016,4,18,1067e078446a7897d2da493d2f741316
84513,1.0,2,40.7465,-73.9803,3250,4,5,97,2016,4,8,537e06890f6a86dbb70c187db5be4d55
84514,1.0,1,40.7441,-73.9964,3500,5,3,100,2016,4,6,d2bce61e0e0079ebdc8c281e415e045b
84515,1.0,0,40.7482,-74.0051,3795,7,9,114,2016,4,13,6e5c10246156ae5bdcd9b487ca99d96a
84519,1.0,1,40.707,-74.0148,3200,10,10,248,2016,4,19,43fd90ca9d06dd61aa8f985e61f9a0c0
8452,1.0,0,40.7743,-73.948,1825,6,2,40,2016,6,20,41735645e0f8f13993c42894023f8e58
84521,1.0,2,40.7601,-73.99,3495,6,1,90,2016,4,15,1067e078446a7897d2da493d2f741316
84522,1.0,1,40.7612,-73.9978,3200,6,12,96,2016,4,14,6b1ee996b1c87cd54c6cd92acbef9aac
84526,1.0,0,40.7301,-73.9865,2900,4,5,130,2016,4,13,320cddc2d3d957c8c02031f60d72b35e
84527,1.0,0,40.7749,-73.9782,2200,4,5,74,2016,4,12,41735645e0f8f13993c42894023f8e58
84530,1.0,0,40.7573,-73.968,2090,7,0,118,2016,4,5,e6472c7237327dd3903b3d6f6a94515a
84535,1.0,2,40.7611,-73.9504,2450,7,5,106,2016,4,2,0e256ff13bc97e3cf7557f51870bb213
84538,1.0,0,40.7575,-73.9704,2090,0,2,2,2016,4,22,f45a2445c177379cd795189950ebba4f
84541,1.0,2,40.766,-73.9911,4150,8,10,127,2016,4,17,c7becdd5c4a5f8a28bdc91cfefe794c7
84542,2.0,2,40.7978,-73.9488,3300,4,1,58,2016,4,23,e21dcedfb425ab4c190b43509483a13b
84544,3.0,3,40.7777,-73.9758,9850,11,10,104,2016,4,10,aed64017aab5211439e8a6998f52f73b
84547,1.0,0,40.7571,-73.9647,2200,5,5,219,2016,4,8,e5d5df99917e1eb4f5c3d896b8447505
84548,1.0,1,40.7147,-73.994,1995,6,3,109,2016,4,6,5ec401e31cfa49bd894f6d6e0dd218ab
84549,2.0,2,40.7637,-73.9938,4800,6,2,181,2016,4,26,955db33477af4f40004820b4aed804a0
84551,2.0,2,40.745,-73.9863,7500,6,7,91,2016,4,18,6b1ee996b1c87cd54c6cd92acbef9aac
84552,2.0,3,40.7701,-73.955,5300,9,4,53,2016,4,26,1fe016a38b08efc80b0ef90b57317e59
84553,1.0,2,40.7494,-73.9875,2999,7,11,201,2016,4,8,cc2ec89609836a875608c52109dcb5ea
